epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,4568.46,1.19599,0.79433,0.90531,0.55874,0.4267,0.44991,0.27726,1.12922,0.78977,0.88585,0.008614,0.008614,0.008614
44,4682.56,1.20216,0.79277,0.90704,0.55738,0.41994,0.44856,0.27731,1.12347,0.78748,0.88344,0.008581,0.008581,0.008581
45,4801.55,1.18852,0.78627,0.90832,0.56291,0.42891,0.45473,0.28008,1.12999,0.77979,0.88583,0.008548,0.008548,0.008548
46,4917.24,1.19681,0.79092,0.90532,0.5588,0.43092,0.45061,0.27767,1.12269,0.78477,0.8838,0.008515,0.008515,0.008515
47,5032.37,1.19111,0.78472,0.9054,0.56616,0.42669,0.45067,0.27732,1.12633,0.78232,0.8846,0.008482,0.008482,0.008482
48,5146.23,1.19506,0.79033,0.90698,0.55528,0.42931,0.45139,0.27803,1.12524,0.78258,0.88494,0.008449,0.008449,0.008449
49,5260.53,1.18508,0.77734,0.90345,0.57627,0.43574,0.45963,0.28307,1.12108,0.77176,0.88316,0.008416,0.008416,0.008416
50,5374.36,1.18415,0.77761,0.90288,0.56016,0.43461,0.45513,0.27968,1.1207,0.78165,0.88203,0.008383,0.008383,0.008383
51,5486.69,1.18647,0.77685,0.90368,0.56273,0.43103,0.45689,0.28332,1.11103,0.77712,0.88051,0.00835,0.00835,0.00835
52,5594,1.18043,0.77163,0.90223,0.57703,0.42957,0.4594,0.28186,1.11862,0.77347,0.88259,0.008317,0.008317,0.008317
53,5698.68,1.18439,0.77772,0.90445,0.57261,0.43443,0.46179,0.28551,1.11314,0.77393,0.88075,0.008284,0.008284,0.008284
54,5804.33,1.1883,0.77039,0.90371,0.58366,0.42612,0.46019,0.28364,1.11616,0.77476,0.88207,0.008251,0.008251,0.008251
55,5909.11,1.17592,0.76909,0.90219,0.57398,0.43874,0.46126,0.28519,1.11199,0.76973,0.88071,0.008218,0.008218,0.008218
