epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,8408.27,1.0393,0.61689,0.86923,0.37259,0.3018,0.28392,0.16472,1.38221,1.02113,0.92802,0.00955072,0.00955072,0.00955072
43,8606.98,1.04509,0.61853,0.87212,0.37542,0.30261,0.28337,0.16496,1.38631,1.01979,0.93109,0.00952889,0.00952889,0.00952889
44,8803.22,1.04579,0.61841,0.87506,0.37527,0.30257,0.28348,0.16529,1.38804,1.01704,0.9333,0.00950658,0.00950658,0.00950658
45,9004.69,1.0483,0.61831,0.87751,0.37583,0.3033,0.28442,0.16573,1.39424,1.01859,0.93722,0.00948377,0.00948377,0.00948377
46,9204.75,1.04816,0.61365,0.87992,0.37419,0.30586,0.28484,0.16636,1.39458,1.01681,0.93941,0.00946048,0.00946048,0.00946048
47,9404.48,1.04936,0.61447,0.88302,0.37558,0.3062,0.28675,0.16698,1.39823,1.0157,0.94225,0.00943671,0.00943671,0.00943671
48,9603.21,1.05163,0.61389,0.88519,0.37808,0.30711,0.28622,0.16688,1.39893,1.01363,0.9441,0.00941245,0.00941245,0.00941245
49,9801.6,1.05513,0.61225,0.88738,0.38383,0.30263,0.2863,0.16721,1.40314,1.01184,0.94681,0.00938772,0.00938772,0.00938772
50,10000.8,1.05302,0.60966,0.88961,0.38326,0.30436,0.28672,0.16756,1.40713,1.01178,0.94966,0.00936251,0.00936251,0.00936251
51,10200.3,1.05072,0.60637,0.89212,0.3865,0.3049,0.28637,0.16725,1.41056,1.01075,0.95222,0.00933683,0.00933683,0.00933683
52,10398,1.05346,0.60509,0.89425,0.38078,0.30661,0.28662,0.16704,1.41463,1.00914,0.95548,0.00931067,0.00931067,0.00931067
53,10593.1,1.05774,0.60687,0.89721,0.37723,0.30794,0.28731,0.16749,1.4179,1.00867,0.95793,0.00928405,0.00928405,0.00928405
54,10784.4,1.0585,0.60473,0.90015,0.37779,0.30866,0.28818,0.16843,1.42141,1.00775,0.96053,0.00925697,0.00925697,0.00925697
55,10975.4,1.06063,0.60445,0.90304,0.37041,0.31329,0.28962,0.16911,1.4258,1.0079,0.96359,0.00922942,0.00922942,0.00922942
56,11167.7,1.06608,0.60621,0.90615,0.37176,0.31391,0.2905,0.16944,1.42955,1.00811,0.96621,0.00920142,0.00920142,0.00920142
57,11360.8,1.06745,0.60592,0.9089,0.37524,0.31381,0.29084,0.16941,1.43344,1.00765,0.96924,0.00917296,0.00917296,0.00917296
58,11554.8,1.06866,0.60414,0.91055,0.37641,0.31308,0.29085,0.16935,1.43794,1.00688,0.97261,0.00914405,0.00914405,0.00914405
59,11750.1,1.06911,0.60105,0.9134,0.37846,0.31287,0.29052,0.16954,1.44203,1.00663,0.97569,0.00911469,0.00911469,0.00911469
60,11945.4,1.07301,0.60304,0.91622,0.37894,0.31261,0.29152,0.17055,1.44581,1.00566,0.97873,0.00908488,0.00908488,0.00908488
61,12142.3,1.07294,0.59915,0.91855,0.37692,0.31246,0.29215,0.17077,1.4493,1.00497,0.98168,0.00905463,0.00905463,0.00905463
62,12340.6,1.07331,0.5974,0.92124,0.37996,0.31119,0.29234,0.17119,1.45356,1.00419,0.98489,0.00902395,0.00902395,0.00902395
63,12541.5,1.07703,0.59801,0.92346,0.38551,0.30869,0.29303,0.17136,1.45804,1.00333,0.98803,0.00899282,0.00899282,0.00899282
64,12740.7,1.07628,0.59535,0.92619,0.39123,0.30679,0.29357,0.17169,1.4624,1.00334,0.99103,0.00896127,0.00896127,0.00896127
65,12937.5,1.08111,0.59585,0.92898,0.39031,0.30734,0.29402,0.172,1.4665,1.00271,0.99399,0.00892928,0.00892928,0.00892928
66,13135.1,1.08298,0.59604,0.93183,0.39329,0.30691,0.29456,0.17205,1.47093,1.00231,0.99711,0.00889687,0.00889687,0.00889687
67,13330.5,1.08453,0.59656,0.9354,0.39263,0.30707,0.29453,0.17182,1.47484,1.0015,1,0.00886404,0.00886404,0.00886404
68,13531.5,1.08611,0.59352,0.93711,0.39313,0.30653,0.2951,0.17207,1.47921,1.00093,1.00296,0.00883079,0.00883079,0.00883079
69,13730.5,1.084,0.5889,0.93868,0.38917,0.31103,0.29492,0.1724,1.48326,1.00012,1.00592,0.00879713,0.00879713,0.00879713
70,13927.5,1.08869,0.59333,0.94294,0.38964,0.30814,0.29506,0.1725,1.48783,0.99979,1.00896,0.00876305,0.00876305,0.00876305
71,14121.6,1.09182,0.59091,0.94494,0.38904,0.31068,0.29528,0.1727,1.49267,0.99955,1.01205,0.00872857,0.00872857,0.00872857
72,14314.3,1.0931,0.59106,0.94746,0.38943,0.31047,0.29564,0.17279,1.49684,0.99913,1.01495,0.00869368,0.00869368,0.00869368
73,14505.3,1.09594,0.59108,0.9501,0.38665,0.31265,0.29576,0.17285,1.50142,0.99832,1.01795,0.00865839,0.00865839,0.00865839
74,14697.6,1.09525,0.58868,0.95212,0.38734,0.31218,0.296,0.17318,1.50584,0.99815,1.02093,0.00862271,0.00862271,0.00862271
75,14887.8,1.09969,0.58948,0.95536,0.3846,0.31318,0.29611,0.17323,1.50999,0.99734,1.02383,0.00858664,0.00858664,0.00858664
76,15078,1.10452,0.58948,0.95855,0.38722,0.31276,0.29627,0.17345,1.51423,0.99722,1.02676,0.00855018,0.00855018,0.00855018
77,15267.3,1.10342,0.58706,0.96033,0.38762,0.31346,0.29642,0.17355,1.51852,0.99649,1.02967,0.00851333,0.00851333,0.00851333
78,15458.8,1.10442,0.58553,0.96391,0.38822,0.31396,0.29648,0.17374,1.52317,0.99649,1.03266,0.00847611,0.00847611,0.00847611
79,15650.1,1.10515,0.58525,0.9661,0.38898,0.31461,0.2967,0.17389,1.52699,0.99595,1.03551,0.00843851,0.00843851,0.00843851
80,15839.9,1.10963,0.58591,0.96832,0.38768,0.31462,0.29708,0.17412,1.53104,0.9956,1.03839,0.00840054,0.00840054,0.00840054
81,16032.1,1.10642,0.58295,0.96818,0.38765,0.31523,0.29746,0.17423,1.53075,0.99562,1.03838,0.0083622,0.0083622,0.0083622
82,16223.7,1.10687,0.5838,0.96889,0.38864,0.31532,0.29758,0.17454,1.53017,0.99535,1.03826,0.00832349,0.00832349,0.00832349
83,16415.4,1.10711,0.58526,0.96773,0.38911,0.31527,0.29783,0.17467,1.52994,0.99541,1.03819,0.00828443,0.00828443,0.00828443
84,16602.7,1.10629,0.58458,0.9682,0.38986,0.3151,0.29813,0.17472,1.52958,0.99495,1.03807,0.00824502,0.00824502,0.00824502
85,16790.1,1.09879,0.57951,0.96643,0.38801,0.31675,0.29808,0.17469,1.52921,0.9947,1.03793,0.00820525,0.00820525,0.00820525
86,16980.1,1.10007,0.58034,0.96777,0.38727,0.31612,0.29843,0.17487,1.52882,0.99466,1.03779,0.00816514,0.00816514,0.00816514
87,17166.9,1.1024,0.58252,0.96756,0.38473,0.31607,0.29842,0.17493,1.5288,0.99441,1.03772,0.00812468,0.00812468,0.00812468
88,17357.4,1.10107,0.58165,0.96735,0.38474,0.31532,0.29836,0.17495,1.52876,0.99431,1.03771,0.00808389,0.00808389,0.00808389
89,17545.2,1.0982,0.5786,0.96717,0.38473,0.31594,0.29835,0.17515,1.5286,0.99408,1.0377,0.00804277,0.00804277,0.00804277
90,17735.1,1.10029,0.58035,0.96686,0.38535,0.31617,0.29865,0.17513,1.5285,0.99385,1.03757,0.00800131,0.00800131,0.00800131
91,17922.9,1.09844,0.58109,0.96754,0.38483,0.31608,0.29886,0.17511,1.52836,0.99375,1.03757,0.00795954,0.00795954,0.00795954
92,18107.9,1.09589,0.57932,0.96718,0.38756,0.31529,0.29891,0.17508,1.5281,0.99361,1.03752,0.00791744,0.00791744,0.00791744
93,18296.6,1.09602,0.57974,0.96733,0.38868,0.31516,0.2993,0.17519,1.52785,0.99347,1.03746,0.00787503,0.00787503,0.00787503
94,18486.1,1.09442,0.57821,0.96672,0.38784,0.31514,0.29931,0.17558,1.52748,0.99325,1.03735,0.00783231,0.00783231,0.00783231
95,18677,1.09434,0.57744,0.96653,0.38792,0.31532,0.29964,0.17569,1.52704,0.99278,1.03724,0.00778929,0.00778929,0.00778929
96,18866.5,1.09483,0.57808,0.96646,0.38915,0.31575,0.30008,0.17564,1.52664,0.9928,1.03711,0.00774596,0.00774596,0.00774596
97,19055,1.09546,0.57852,0.96604,0.38999,0.31576,0.29999,0.17563,1.52631,0.99268,1.03708,0.00770234,0.00770234,0.00770234
98,19246.4,1.09205,0.57735,0.96604,0.39188,0.31495,0.2998,0.17568,1.5263,0.99249,1.03706,0.00765843,0.00765843,0.00765843
99,19434.7,1.09063,0.57636,0.9662,0.3902,0.31623,0.30006,0.17577,1.52583,0.99228,1.03695,0.00761423,0.00761423,0.00761423
100,19625.2,1.08448,0.57101,0.96488,0.39015,0.316,0.30001,0.17588,1.52576,0.99245,1.03686,0.00756976,0.00756976,0.00756976
