epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,454.51,4.22267,3.8598,2.45104,0.33332,0.009,0.02009,0.01022,2.64656,2.88041,1.43376,0.0700158,0.00333157,0.00333157
2,919.021,2.04322,1.35299,1.21977,0.04051,0.04559,0.0211,0.01112,nan,nan,nan,0.0399938,0.00664291,0.00664291
3,1371.44,1.76074,1.07099,1.10795,0.31962,0.04351,0.06796,0.0302,1.83026,1.48051,1.13784,0.00994985,0.00993225,0.00993225
4,1797.64,1.62292,0.92208,1.05896,0.20791,0.05902,0.06199,0.0354,1.73148,1.21747,1.10001,0.009901,0.009901,0.009901
5,2246.31,1.52945,0.8343,1.03052,0.30205,0.09094,0.10477,0.05581,1.63344,1.12272,1.06928,0.009868,0.009868,0.009868
6,2684.44,1.47104,0.78659,1.01416,0.33806,0.09778,0.11699,0.06579,1.59755,1.08214,1.05229,0.009835,0.009835,0.009835
7,3107.54,1.43024,0.75468,1.00334,0.38278,0.11165,0.1273,0.07284,1.55765,1.03587,1.03723,0.009802,0.009802,0.009802
8,3539.09,1.38247,0.72609,0.99109,0.38131,0.09979,0.12738,0.07145,1.52788,1.0048,1.02906,0.009769,0.009769,0.009769
9,3960.8,1.34501,0.70222,0.9833,0.46352,0.11956,0.15224,0.08814,1.51264,0.98889,1.02184,0.009736,0.009736,0.009736
10,4389.31,1.31838,0.68549,0.97632,0.36354,0.1425,0.14144,0.08175,1.4943,0.96558,1.01871,0.009703,0.009703,0.009703
11,4808.94,1.29688,0.6705,0.97113,0.37423,0.13381,0.15241,0.0888,1.47194,0.9504,1.01228,0.00967,0.00967,0.00967
12,5228.14,1.27994,0.65932,0.96747,0.35885,0.1466,0.15282,0.08946,1.45118,0.93448,1.00462,0.009637,0.009637,0.009637
13,5646.99,1.26689,0.65255,0.96545,0.36785,0.14581,0.15457,0.09033,1.44426,0.92626,1.00245,0.009604,0.009604,0.009604
14,6065.5,1.25685,0.64347,0.96113,0.37244,0.14174,0.15321,0.09034,1.42592,0.90844,0.99561,0.009571,0.009571,0.009571
15,6483.51,1.23446,0.62812,0.95533,0.37193,0.15569,0.16128,0.09419,1.4201,0.90532,0.99309,0.009538,0.009538,0.009538
16,6903.05,1.23187,0.6281,0.95334,0.26263,0.16545,0.16464,0.09676,1.40645,0.89259,0.99096,0.009505,0.009505,0.009505
17,7321.02,1.21549,0.61755,0.9488,0.35381,0.17263,0.16542,0.09835,1.39738,0.88215,0.98733,0.009472,0.009472,0.009472
18,7740.03,1.21183,0.6151,0.94869,0.35887,0.17898,0.18026,0.10333,1.38677,0.87621,0.98076,0.009439,0.009439,0.009439
19,8163.62,1.1964,0.60697,0.94393,0.36822,0.17352,0.17971,0.10244,1.37981,0.87059,0.97768,0.009406,0.009406,0.009406
20,8582.12,1.19333,0.60536,0.94333,0.38177,0.18003,0.17886,0.10706,1.3666,0.86147,0.97517,0.009373,0.009373,0.009373
21,9011.93,1.18483,0.59984,0.9413,0.38246,0.16759,0.17509,0.10316,1.36356,0.85538,0.9747,0.00934,0.00934,0.00934
22,9451.61,1.18114,0.59688,0.9405,0.36867,0.16952,0.17172,0.10134,1.35628,0.84953,0.97188,0.009307,0.009307,0.009307
23,9884.25,1.16521,0.58676,0.937,0.37962,0.17099,0.17188,0.10203,1.35253,0.84469,0.96992,0.009274,0.009274,0.009274
24,10310.4,1.15916,0.58548,0.93578,0.37968,0.16954,0.17103,0.10182,1.34427,0.83954,0.96786,0.009241,0.009241,0.009241
25,10748.4,1.15862,0.58615,0.93478,0.37724,0.17278,0.17346,0.10307,1.34031,0.83526,0.96613,0.009208,0.009208,0.009208
26,11192.6,1.15491,0.58143,0.934,0.38086,0.17524,0.17242,0.10288,1.33855,0.83224,0.96606,0.009175,0.009175,0.009175
27,11633.4,1.14305,0.57428,0.93209,0.38783,0.17272,0.17353,0.10403,1.3361,0.82991,0.96495,0.009142,0.009142,0.009142
28,12054.6,1.13938,0.57217,0.9311,0.38392,0.19364,0.18446,0.11059,1.33436,0.82737,0.96403,0.009109,0.009109,0.009109
29,12496.7,1.13097,0.56814,0.92913,0.38239,0.18657,0.18177,0.1089,1.33085,0.82413,0.96271,0.009076,0.009076,0.009076
30,12941.6,1.12688,0.56505,0.92766,0.38795,0.18131,0.17973,0.10769,1.32823,0.82198,0.9618,0.009043,0.009043,0.009043
31,13377.3,1.12327,0.56401,0.92768,0.38385,0.1843,0.18027,0.10807,1.3275,0.82025,0.9613,0.00901,0.00901,0.00901
32,13808.6,1.11801,0.55954,0.92524,0.39543,0.20054,0.19289,0.11636,1.32633,0.81819,0.96084,0.008977,0.008977,0.008977
