epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,23752.8,0.87887,0.4389,0.84984,0.36337,0.33546,0.29972,0.1678,1.5198,1.30119,0.95684,0.008614,0.008614,0.008614
44,24218.5,0.87456,0.43636,0.84923,0.3613,0.33637,0.29958,0.16764,1.51932,1.29937,0.95685,0.008581,0.008581,0.008581
45,24737.9,0.87248,0.43584,0.84894,0.36285,0.33625,0.2996,0.16778,1.52072,1.29671,0.9571,0.008548,0.008548,0.008548
46,25226.3,0.86874,0.4337,0.84815,0.36307,0.33756,0.30006,0.16782,1.523,1.29636,0.95751,0.008515,0.008515,0.008515
47,25665.9,0.86791,0.43386,0.8475,0.36685,0.33637,0.30065,0.16798,1.52596,1.29546,0.958,0.008482,0.008482,0.008482
48,26142.2,0.86366,0.43105,0.84743,0.36665,0.33597,0.30072,0.16798,1.52786,1.2932,0.95818,0.008449,0.008449,0.008449
49,26606.1,0.86209,0.43032,0.84665,0.36629,0.33803,0.30093,0.16801,1.52968,1.29181,0.9585,0.008416,0.008416,0.008416
50,27066.3,0.85911,0.42903,0.84638,0.36777,0.33798,0.30111,0.1683,1.52786,1.29067,0.95831,0.008383,0.008383,0.008383
51,27541.8,0.85268,0.42569,0.84584,0.36891,0.33791,0.30103,0.16823,1.5265,1.28968,0.95817,0.00835,0.00835,0.00835
52,27984,0.84869,0.42262,0.84304,0.36468,0.34174,0.30173,0.16876,1.52564,1.28771,0.95801,0.008317,0.008317,0.008317
53,28468,0.84601,0.42209,0.84392,0.36197,0.34379,0.30177,0.16869,1.52551,1.2843,0.95805,0.008284,0.008284,0.008284
54,28947.6,0.8494,0.42319,0.8448,0.3632,0.34409,0.3018,0.16877,1.52591,1.28061,0.95817,0.008251,0.008251,0.008251
55,29375,0.84629,0.42161,0.84515,0.36347,0.34365,0.30175,0.16875,1.52611,1.27622,0.95816,0.008218,0.008218,0.008218
56,29834.8,0.84316,0.42088,0.84414,0.36235,0.34363,0.30162,0.16856,1.52736,1.27299,0.9583,0.008185,0.008185,0.008185
57,30322.7,0.8416,0.41913,0.84449,0.36243,0.34286,0.30155,0.16834,1.52858,1.27042,0.95856,0.008152,0.008152,0.008152
58,30769,0.83539,0.41689,0.8432,0.36198,0.34349,0.30155,0.16835,1.52883,1.26885,0.95852,0.008119,0.008119,0.008119
59,31219.5,0.83226,0.41496,0.8421,0.3649,0.34201,0.30161,0.16848,1.52806,1.26664,0.95847,0.008086,0.008086,0.008086
60,31600.2,0.83222,0.41379,0.84145,0.36387,0.341,0.30117,0.16822,1.52771,1.26491,0.95845,0.008053,0.008053,0.008053
61,32000.9,0.83139,0.41422,0.84176,0.36741,0.33784,0.30131,0.16836,1.52702,1.26195,0.95834,0.00802,0.00802,0.00802
62,32432.2,0.82565,0.41171,0.84151,0.37005,0.33761,0.30131,0.16848,1.52688,1.25975,0.95825,0.007987,0.007987,0.007987
63,32827.6,0.821,0.40869,0.84024,0.36792,0.33903,0.30151,0.16866,1.52622,1.25876,0.95803,0.007954,0.007954,0.007954
64,33284.8,0.82239,0.41029,0.83978,0.37162,0.3365,0.30168,0.16876,1.52628,1.25606,0.95787,0.007921,0.007921,0.007921
65,33723.9,0.8181,0.40801,0.84066,0.37196,0.33566,0.30139,0.16856,1.52585,1.25432,0.95779,0.007888,0.007888,0.007888
66,34159.4,0.81793,0.40793,0.83987,0.37194,0.33413,0.30127,0.16849,1.52558,1.25249,0.95763,0.007855,0.007855,0.007855
67,34589.4,0.81484,0.4056,0.83892,0.37364,0.3317,0.30108,0.16856,1.52529,1.25111,0.95757,0.007822,0.007822,0.007822
68,35009.8,0.81436,0.40716,0.8402,0.37526,0.33016,0.30103,0.16846,1.52607,1.24957,0.95769,0.007789,0.007789,0.007789
69,35429,0.81524,0.40596,0.839,0.37525,0.33005,0.30119,0.16856,1.52662,1.24819,0.95778,0.007756,0.007756,0.007756
70,35855.8,0.81068,0.40377,0.83855,0.37648,0.32911,0.30097,0.16836,1.52687,1.24757,0.95773,0.007723,0.007723,0.007723
71,36294.9,0.80955,0.40273,0.83825,0.37514,0.33075,0.30126,0.16853,1.52573,1.24601,0.95755,0.00769,0.00769,0.00769
