epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,971.06,1.81659,1.12211,1.11989,0.20452,0.20363,0.14978,0.09013,1.74215,0.85521,1.04269,0.0700201,0.0033311,0.0033311
2,1872.29,1.54144,0.71111,1.00873,0.15592,0.17189,0.11178,0.06317,1.74129,0.85897,1.02144,0.0399981,0.00664244,0.00664244
3,2747.2,1.48799,0.66764,0.99654,0.16855,0.21173,0.13143,0.07619,1.74654,0.85534,1.02171,0.00995415,0.00993178,0.00993178
4,3626.22,1.39876,0.62211,0.97438,0.15661,0.2185,0.11678,0.06645,1.6644,0.79517,1.00191,0.009901,0.009901,0.009901
5,4357.77,1.31393,0.57813,0.95449,0.21396,0.2873,0.17532,0.10096,1.59476,0.71165,0.98175,0.009868,0.009868,0.009868
6,5094.18,1.25201,0.54888,0.94119,0.20032,0.23474,0.15939,0.09133,1.60962,0.75068,0.9843,0.009835,0.009835,0.009835
7,5674.43,1.2079,0.52687,0.93211,0.20332,0.22534,0.16467,0.09462,1.61509,0.77543,0.98293,0.009802,0.009802,0.009802
8,6521.01,1.17376,0.51146,0.9253,0.22301,0.23528,0.17426,0.09451,1.61915,0.76997,0.97117,0.009769,0.009769,0.009769
9,7367.58,1.15473,0.50216,0.9216,0.21821,0.23233,0.17652,0.09955,1.59905,0.74921,0.97433,0.009736,0.009736,0.009736
10,8214.21,1.13184,0.49122,0.91614,0.21087,0.2276,0.16981,0.09537,1.60931,0.75176,0.97721,0.009703,0.009703,0.009703
11,9021.1,1.11736,0.48513,0.91387,0.22516,0.23742,0.1775,0.10097,1.584,0.75645,0.96921,0.00967,0.00967,0.00967
12,9784.5,1.09733,0.47529,0.90947,0.2273,0.23504,0.17476,0.09658,1.5945,0.75019,0.97337,0.009637,0.009637,0.009637
13,10550.8,1.08147,0.46897,0.90695,0.20566,0.23838,0.17393,0.0998,1.56962,0.73958,0.96692,0.009604,0.009604,0.009604
14,11357,1.07138,0.46455,0.9057,0.22634,0.24822,0.18506,0.10291,1.5853,0.74671,0.9706,0.009571,0.009571,0.009571
15,12124.1,1.06301,0.46019,0.90335,0.22204,0.25787,0.18008,0.1029,1.55519,0.73451,0.97001,0.009538,0.009538,0.009538
16,12866.8,1.04923,0.45453,0.90078,0.225,0.24592,0.184,0.10355,1.54798,0.74403,0.96413,0.009505,0.009505,0.009505
17,13656.7,1.04798,0.4532,0.90068,0.22371,0.25548,0.18878,0.10699,1.54198,0.72516,0.96155,0.009472,0.009472,0.009472
18,14349.5,1.03331,0.44733,0.89805,0.21455,0.24191,0.18477,0.10524,1.55155,0.75615,0.96169,0.009439,0.009439,0.009439
19,15173.1,1.03039,0.44566,0.89694,0.2318,0.24796,0.19265,0.10999,1.53827,0.74979,0.96312,0.009406,0.009406,0.009406
20,15713.2,1.0195,0.44171,0.89503,0.21832,0.2427,0.18643,0.10635,1.5285,0.75254,0.95992,0.009373,0.009373,0.009373
21,16288.7,1.01025,0.43758,0.89386,0.21099,0.23432,0.18138,0.10414,1.54498,0.76127,0.96211,0.00934,0.00934,0.00934
22,16881.1,1.00413,0.43513,0.89276,0.22628,0.23671,0.18909,0.10834,1.5457,0.75868,0.96698,0.009307,0.009307,0.009307
23,17451.1,1.00298,0.43462,0.89295,0.22686,0.24311,0.18795,0.10791,1.54021,0.75659,0.96354,0.009274,0.009274,0.009274
24,18076.4,0.99359,0.43079,0.89136,0.22503,0.24367,0.18431,0.10571,1.52133,0.74421,0.95895,0.009241,0.009241,0.009241
25,18697.9,0.99057,0.42917,0.89088,0.22588,0.24043,0.1891,0.10706,1.5299,0.74906,0.95943,0.009208,0.009208,0.009208
26,19212.1,0.98228,0.42604,0.88881,0.23038,0.24784,0.19136,0.10895,1.52436,0.75742,0.95857,0.009175,0.009175,0.009175
27,19738.8,0.98036,0.42571,0.8895,0.22733,0.24919,0.18877,0.10743,1.53434,0.75854,0.95919,0.009142,0.009142,0.009142
28,20266,0.97029,0.42126,0.88705,0.21803,0.24672,0.18539,0.10514,1.53518,0.74831,0.95978,0.009109,0.009109,0.009109
29,20779.9,0.96958,0.4205,0.8874,0.2152,0.23616,0.18515,0.10432,1.53374,0.74775,0.95921,0.009076,0.009076,0.009076
30,21418.6,0.96676,0.41962,0.88678,0.21925,0.23855,0.18941,0.10705,1.52423,0.74082,0.95876,0.009043,0.009043,0.009043
31,22060.6,0.96363,0.41799,0.88655,0.22137,0.24278,0.19027,0.10834,1.52226,0.74246,0.95775,0.00901,0.00901,0.00901
32,22700.9,0.95934,0.41589,0.88555,0.22585,0.24634,0.18874,0.1066,1.5219,0.74154,0.95656,0.008977,0.008977,0.008977
33,23348.9,0.95658,0.41527,0.88553,0.2301,0.24845,0.18981,0.10673,1.52751,0.7404,0.95722,0.008944,0.008944,0.008944
34,24015.9,0.94656,0.41121,0.88285,0.23041,0.24955,0.19163,0.10782,1.52374,0.7425,0.95723,0.008911,0.008911,0.008911
35,24696.6,0.94497,0.4112,0.88338,0.23105,0.25009,0.1902,0.10675,1.52166,0.74038,0.95667,0.008878,0.008878,0.008878
36,25272.5,0.94544,0.4102,0.88335,0.23288,0.25077,0.19115,0.10746,1.52022,0.7405,0.9559,0.008845,0.008845,0.008845
37,25832.8,0.93939,0.40861,0.88219,0.2353,0.25373,0.19244,0.10801,1.52103,0.73838,0.95621,0.008812,0.008812,0.008812
38,26433.6,0.94094,0.40866,0.88221,0.23371,0.25428,0.19295,0.10826,1.52223,0.73687,0.95639,0.008779,0.008779,0.008779
39,27027.9,0.93766,0.40765,0.88267,0.23301,0.25128,0.19298,0.10826,1.52052,0.73462,0.956,0.008746,0.008746,0.008746
40,27586.1,0.93592,0.40634,0.8812,0.23526,0.25063,0.19394,0.10884,1.5202,0.73438,0.95579,0.008713,0.008713,0.008713
41,28187.7,0.9313,0.40515,0.88146,0.23814,0.25128,0.19572,0.11006,1.51862,0.73305,0.9556,0.00868,0.00868,0.00868
42,28810.1,0.92499,0.40247,0.87951,0.23768,0.25101,0.19624,0.11047,1.51702,0.73241,0.9553,0.008647,0.008647,0.008647
43,29382.5,0.92451,0.40188,0.87987,0.23526,0.24994,0.19574,0.11021,1.51751,0.73179,0.95536,0.008614,0.008614,0.008614
44,29998,0.92167,0.40102,0.87935,0.23679,0.24986,0.19587,0.11014,1.51682,0.72877,0.95534,0.008581,0.008581,0.008581
45,30735.2,0.9203,0.40053,0.87938,0.2387,0.25038,0.19646,0.11029,1.51749,0.72826,0.95539,0.008548,0.008548,0.008548
46,31491.1,0.92082,0.40033,0.87933,0.24123,0.24875,0.19672,0.11043,1.5173,0.7289,0.95534,0.008515,0.008515,0.008515
47,32256.8,0.92146,0.40082,0.87948,0.24153,0.24916,0.19718,0.11056,1.51722,0.72989,0.9552,0.008482,0.008482,0.008482
