epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,399.065,3.88024,4.31477,2.22963,0.63347,0.02612,0.0254,0.01177,2.58735,2.91802,1.41706,0.0700158,0.00333157,0.00333157
2,825.952,2.01941,1.77952,1.16244,0.31074,0.10415,0.08007,0.04071,1.95062,1.87704,1.14053,0.0399938,0.00664291,0.00664291
3,1214.53,1.7181,1.33567,1.04392,0.16627,0.15395,0.1149,0.06111,1.78338,1.60441,1.07822,0.00994985,0.00993225,0.00993225
4,1558.33,1.57726,1.12982,1.00062,0.25451,0.18879,0.15411,0.08555,1.65835,1.41436,1.03415,0.009901,0.009901,0.009901
5,1948.72,1.4861,1.01032,0.97452,0.2468,0.20786,0.17309,0.09626,1.60581,1.3507,1.01395,0.009868,0.009868,0.009868
6,2309.8,1.42854,0.94082,0.9601,0.25077,0.24055,0.19504,0.10879,1.55303,1.2636,0.99841,0.009835,0.009835,0.009835
7,2711.13,1.38452,0.89594,0.94993,0.28346,0.24895,0.21261,0.11958,1.50916,1.22845,0.98316,0.009802,0.009802,0.009802
8,3082.49,1.35222,0.86414,0.94036,0.30303,0.24979,0.21993,0.12393,1.4857,1.19486,0.97625,0.009769,0.009769,0.009769
9,3441.05,1.31689,0.82959,0.93266,0.30516,0.25761,0.23347,0.13424,1.45376,1.158,0.96672,0.009736,0.009736,0.009736
10,3817.62,1.2895,0.8067,0.92665,0.31757,0.26906,0.2462,0.14104,1.43777,1.13658,0.96305,0.009703,0.009703,0.009703
11,4208.63,1.26731,0.78783,0.92217,0.32792,0.27253,0.25082,0.14588,1.41894,1.11937,0.95658,0.00967,0.00967,0.00967
12,4575.09,1.24677,0.77191,0.91818,0.3317,0.28176,0.25789,0.14928,1.40318,1.09949,0.95359,0.009637,0.009637,0.009637
13,4970.77,1.23062,0.76161,0.91607,0.34654,0.28949,0.26993,0.158,1.39185,1.0815,0.94959,0.009604,0.009604,0.009604
14,5307.65,1.21485,0.75098,0.91124,0.35052,0.29326,0.27598,0.16209,1.37602,1.06589,0.94605,0.009571,0.009571,0.009571
15,5650.88,1.1931,0.7297,0.90658,0.35526,0.28968,0.28021,0.16502,1.36904,1.06164,0.94423,0.009538,0.009538,0.009538
16,6003.62,1.1854,0.72742,0.90417,0.35301,0.29705,0.28331,0.16547,1.36421,1.04962,0.94232,0.009505,0.009505,0.009505
17,6370.82,1.16939,0.7136,0.90049,0.36783,0.29759,0.2872,0.16843,1.35372,1.04116,0.93815,0.009472,0.009472,0.009472
18,6757.24,1.16465,0.71068,0.90009,0.37301,0.30348,0.29161,0.17137,1.3466,1.03103,0.9365,0.009439,0.009439,0.009439
