epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,3054.41,1.22785,0.81005,0.91177,0.544,0.41309,0.43254,0.26412,1.15772,0.82038,0.89287,0.00955072,0.00955072,0.00955072
43,3125.9,1.22954,0.8089,0.91096,0.5285,0.41616,0.42945,0.26242,1.16629,0.8251,0.89522,0.00952889,0.00952889,0.00952889
44,3196.97,1.24095,0.80885,0.91605,0.53141,0.41407,0.43269,0.2636,1.16847,0.82431,0.90035,0.00950658,0.00950658,0.00950658
45,3268.78,1.232,0.80094,0.92045,0.53932,0.41618,0.435,0.26763,1.16623,0.82375,0.90056,0.00948377,0.00948377,0.00948377
46,3340.78,1.24277,0.80536,0.92008,0.54061,0.41334,0.43129,0.26432,1.17374,0.82553,0.90407,0.00946048,0.00946048,0.00946048
47,3412.65,1.24002,0.8004,0.92347,0.53816,0.41449,0.43117,0.264,1.18353,0.8232,0.90916,0.00943671,0.00943671,0.00943671
48,3484.69,1.24956,0.8041,0.92841,0.53906,0.41496,0.43257,0.26358,1.18392,0.81996,0.91031,0.00941245,0.00941245,0.00941245
49,3556.41,1.24506,0.79256,0.92811,0.54764,0.41235,0.43596,0.26661,1.18695,0.82052,0.91365,0.00938772,0.00938772,0.00938772
50,3627.79,1.24814,0.79256,0.92966,0.53813,0.4176,0.43584,0.2673,1.18476,0.81784,0.91481,0.00936251,0.00936251,0.00936251
51,3699.03,1.25354,0.79035,0.9338,0.5314,0.42455,0.43501,0.26678,1.18301,0.81748,0.91751,0.00933683,0.00933683,0.00933683
52,3770.23,1.24832,0.78413,0.93455,0.54142,0.41533,0.43322,0.26534,1.19272,0.81395,0.9216,0.00931067,0.00931067,0.00931067
53,3841.65,1.25772,0.78992,0.94054,0.54892,0.41858,0.43691,0.26671,1.19567,0.81724,0.92449,0.00928405,0.00928405,0.00928405
54,3912.97,1.26321,0.78405,0.94264,0.54215,0.41843,0.43685,0.26796,1.19691,0.80549,0.92748,0.00925697,0.00925697,0.00925697
55,3985.37,1.25719,0.78189,0.94464,0.54137,0.42191,0.43808,0.26829,1.20378,0.81309,0.93073,0.00922942,0.00922942,0.00922942
56,4056.92,1.26424,0.78104,0.94645,0.54101,0.41367,0.43528,0.26774,1.20982,0.80993,0.93395,0.00920142,0.00920142,0.00920142
57,4127.61,1.26273,0.77547,0.95031,0.54677,0.414,0.43496,0.26637,1.20695,0.81626,0.9344,0.00917296,0.00917296,0.00917296
58,4198.8,1.26173,0.77324,0.95202,0.5461,0.41855,0.43781,0.2693,1.20785,0.81684,0.9364,0.00914405,0.00914405,0.00914405
59,4276.59,1.26859,0.76924,0.95332,0.54555,0.42393,0.44072,0.27137,1.20943,0.80976,0.93819,0.00911469,0.00911469,0.00911469
60,4349.91,1.26013,0.76303,0.95236,0.54609,0.42093,0.44206,0.27043,1.21264,0.80682,0.94198,0.00908488,0.00908488,0.00908488
61,4421.45,1.27157,0.76635,0.95847,0.54088,0.42815,0.44386,0.27254,1.21313,0.80275,0.94534,0.00905463,0.00905463,0.00905463
62,4493.6,1.26896,0.75436,0.96008,0.54526,0.42412,0.44118,0.27107,1.22391,0.80924,0.94903,0.00902395,0.00902395,0.00902395
63,4565.04,1.27662,0.7595,0.96446,0.54527,0.42385,0.439,0.26957,1.22157,0.80357,0.94994,0.00899282,0.00899282,0.00899282
64,4636.7,1.26919,0.75199,0.96402,0.5397,0.41719,0.43513,0.26848,1.23223,0.81433,0.95287,0.00896127,0.00896127,0.00896127
65,4708.4,1.27893,0.7584,0.96792,0.55651,0.41332,0.43843,0.27137,1.23187,0.81445,0.95662,0.00892928,0.00892928,0.00892928
66,4780.08,1.27896,0.75015,0.97067,0.54662,0.41966,0.4387,0.27003,1.23395,0.81198,0.95859,0.00889687,0.00889687,0.00889687
67,4851.8,1.27438,0.74875,0.97462,0.53912,0.42657,0.43697,0.26867,1.2382,0.8121,0.96251,0.00886404,0.00886404,0.00886404
68,4923.27,1.278,0.74626,0.97534,0.55719,0.41933,0.44053,0.26995,1.24747,0.80837,0.96686,0.00883079,0.00883079,0.00883079
69,4994.96,1.27979,0.74347,0.9783,0.53893,0.42113,0.43971,0.26991,1.24504,0.80719,0.96754,0.00879713,0.00879713,0.00879713
70,5066.54,1.28491,0.74694,0.98242,0.54332,0.42457,0.44231,0.27241,1.25279,0.81652,0.97122,0.00876305,0.00876305,0.00876305
71,5138.06,1.29268,0.74459,0.98382,0.55295,0.42069,0.4436,0.27181,1.24948,0.80694,0.97314,0.00872857,0.00872857,0.00872857
72,5210.47,1.28859,0.73729,0.98658,0.53884,0.43195,0.44614,0.27406,1.24946,0.80233,0.97597,0.00869368,0.00869368,0.00869368
73,5282.71,1.2963,0.739,0.98801,0.54726,0.4258,0.44463,0.27302,1.26254,0.81203,0.98045,0.00865839,0.00865839,0.00865839
74,5354.18,1.29522,0.73603,0.99103,0.55003,0.42992,0.44615,0.274,1.26086,0.81555,0.98266,0.00862271,0.00862271,0.00862271
75,5432.81,1.29373,0.7303,0.99275,0.55595,0.42376,0.44796,0.27566,1.26807,0.80858,0.98482,0.00858664,0.00858664,0.00858664
76,5508.31,1.2957,0.73272,0.9942,0.54768,0.43003,0.44537,0.27347,1.26971,0.81052,0.98789,0.00855018,0.00855018,0.00855018
77,5584.43,1.29795,0.72809,0.9971,0.54424,0.42665,0.44224,0.27084,1.27821,0.81883,0.99225,0.00851333,0.00851333,0.00851333
78,5663.51,1.29948,0.72511,1.00025,0.56189,0.41958,0.44514,0.27254,1.27712,0.81006,0.99193,0.00847611,0.00847611,0.00847611
