epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,596.203,1.95343,1.4627,1.16752,0.10403,0.06104,0.05642,0.03413,1.84266,1.42383,1.09173,0.0700158,0.00333157,0.00333157
2,1158.78,1.66651,0.92697,1.04935,0.31173,0.05856,0.06007,0.03396,1.76675,1.23633,1.09695,0.0399938,0.00664291,0.00664291
3,1740.2,1.62253,0.87781,1.03629,0.20956,0.05486,0.05598,0.03378,1.72627,1.23238,1.06974,0.00994985,0.00993225,0.00993225
4,2280.2,1.54725,0.83375,1.01988,0.29463,0.07707,0.08757,0.05005,1.66289,1.16938,1.05128,0.009901,0.009901,0.009901
5,2817.39,1.46075,0.77372,0.99824,0.1491,0.10273,0.07684,0.04845,1.59329,1.09043,1.03701,0.009868,0.009868,0.009868
6,3361.76,1.40352,0.73472,0.98449,0.19315,0.10357,0.11612,0.07048,1.55525,1.04333,1.01724,0.009835,0.009835,0.009835
7,3904,1.36363,0.70803,0.97551,0.23075,0.11513,0.11931,0.07213,1.52375,1.01258,1.00891,0.009802,0.009802,0.009802
8,4444.23,1.34021,0.69095,0.96857,0.221,0.12408,0.12216,0.07368,1.51425,0.99102,1.00856,0.009769,0.009769,0.009769
9,4981.24,1.31488,0.67373,0.96299,0.36541,0.12386,0.13482,0.0802,1.49553,0.97248,1.00003,0.009736,0.009736,0.009736
10,5519.68,1.29569,0.66205,0.95819,0.22311,0.14236,0.13755,0.0812,1.48648,0.96361,0.99541,0.009703,0.009703,0.009703
11,6062.3,1.27945,0.65135,0.95467,0.4069,0.12488,0.14336,0.08611,1.46433,0.95443,0.9906,0.00967,0.00967,0.00967
12,6600.77,1.26782,0.64524,0.95274,0.34478,0.14216,0.1427,0.08495,1.45559,0.93913,0.98694,0.009637,0.009637,0.009637
13,7138.67,1.25821,0.64014,0.95135,0.356,0.14373,0.14571,0.08874,1.43686,0.92849,0.98117,0.009604,0.009604,0.009604
14,7676.7,1.25202,0.63513,0.94872,0.35377,0.12858,0.15725,0.09626,1.43215,0.92065,0.98027,0.009571,0.009571,0.009571
15,8227.61,1.2295,0.62019,0.94409,0.35995,0.14865,0.15666,0.09551,1.42852,0.9165,0.97951,0.009538,0.009538,0.009538
16,8766.96,1.22847,0.62055,0.94377,0.37995,0.15416,0.14995,0.08985,1.42129,0.90495,0.98006,0.009505,0.009505,0.009505
17,9312.55,1.21465,0.61237,0.93989,0.35556,0.16226,0.15465,0.09403,1.41881,0.89921,0.97611,0.009472,0.009472,0.009472
18,9861.75,1.21388,0.61189,0.94115,0.39264,0.15535,0.16144,0.09648,1.41473,0.89698,0.97615,0.009439,0.009439,0.009439
19,10419.3,1.20225,0.60631,0.93756,0.36362,0.15968,0.15911,0.09503,1.40409,0.89259,0.97359,0.009406,0.009406,0.009406
20,10975.4,1.201,0.60545,0.93855,0.37314,0.16085,0.16263,0.09749,1.39958,0.88738,0.97372,0.009373,0.009373,0.009373
21,11532.7,1.19349,0.60061,0.93675,0.38291,0.16563,0.16404,0.09927,1.39603,0.8814,0.9718,0.00934,0.00934,0.00934
22,12086.4,1.19299,0.60059,0.93691,0.37354,0.16084,0.16386,0.09818,1.39362,0.87958,0.97147,0.009307,0.009307,0.009307
23,12631.8,1.179,0.5917,0.93387,0.36913,0.16819,0.16744,0.09991,1.3913,0.87326,0.97017,0.009274,0.009274,0.009274
24,13164.8,1.17553,0.59069,0.93341,0.37459,0.17028,0.16662,0.10083,1.3893,0.87168,0.96934,0.009241,0.009241,0.009241
25,13713.5,1.17629,0.59171,0.93309,0.36413,0.17157,0.16463,0.09952,1.38509,0.86702,0.96867,0.009208,0.009208,0.009208
26,14249.2,1.17462,0.5892,0.93252,0.35163,0.17646,0.16531,0.09982,1.38363,0.86482,0.96851,0.009175,0.009175,0.009175
27,14785.5,1.16271,0.58235,0.93094,0.25265,0.17654,0.16566,0.09917,1.38127,0.86194,0.96829,0.009142,0.009142,0.009142
28,15331.3,1.16294,0.58346,0.93084,0.26973,0.17945,0.16832,0.10129,1.37761,0.86021,0.96737,0.009109,0.009109,0.009109
29,15863.6,1.15668,0.58014,0.92945,0.26025,0.17989,0.16746,0.10112,1.37558,0.85895,0.96687,0.009076,0.009076,0.009076
30,16404.9,1.15385,0.57801,0.92847,0.26164,0.17691,0.16645,0.10068,1.37466,0.85753,0.96662,0.009043,0.009043,0.009043
31,16941.7,1.1505,0.57691,0.92833,0.26321,0.18322,0.1709,0.10358,1.37245,0.85528,0.96608,0.00901,0.00901,0.00901
32,17477.3,1.1478,0.57414,0.92682,0.25904,0.18411,0.17019,0.10336,1.37154,0.8544,0.96592,0.008977,0.008977,0.008977
33,18019,1.14503,0.57422,0.92762,0.25886,0.18337,0.17127,0.10374,1.37046,0.85332,0.96561,0.008944,0.008944,0.008944
34,18558.4,1.14355,0.57192,0.92641,0.25581,0.17939,0.16902,0.10259,1.36918,0.85227,0.96507,0.008911,0.008911,0.008911
35,19091.2,1.13527,0.56849,0.92535,0.25538,0.18409,0.1709,0.10371,1.36789,0.85109,0.96428,0.008878,0.008878,0.008878
36,19625.8,1.13484,0.56926,0.92541,0.26611,0.18082,0.1721,0.10477,1.36796,0.85049,0.96433,0.008845,0.008845,0.008845
37,20151.9,1.13534,0.56899,0.92501,0.27058,0.18284,0.17314,0.10504,1.36721,0.84964,0.96404,0.008812,0.008812,0.008812
38,20474.8,1.13109,0.56453,0.92443,0.26754,0.18992,0.17671,0.10759,1.36583,0.84866,0.96353,0.008779,0.008779,0.008779
39,20818.6,1.12555,0.56206,0.92311,0.26125,0.17793,0.17078,0.10371,1.36508,0.84808,0.96335,0.008746,0.008746,0.008746
40,21352.4,1.12713,0.56484,0.92403,0.26947,0.18315,0.17527,0.10687,1.36418,0.84753,0.96318,0.008713,0.008713,0.008713
41,21905,1.12445,0.56317,0.92352,0.2663,0.18891,0.177,0.10782,1.36339,0.84664,0.96287,0.00868,0.00868,0.00868
42,22455.8,1.11874,0.55686,0.92231,0.26883,0.18104,0.17255,0.10475,1.36202,0.84599,0.96255,0.008647,0.008647,0.008647
43,23003,1.12102,0.55939,0.92231,0.26327,0.18399,0.17241,0.10493,1.3616,0.84529,0.96233,0.008614,0.008614,0.008614
44,23545.5,1.11855,0.55963,0.92222,0.26658,0.17986,0.17013,0.10306,1.36081,0.84445,0.96228,0.008581,0.008581,0.008581
45,24091.1,1.11624,0.55863,0.92182,0.26656,0.17917,0.17212,0.10453,1.36029,0.84377,0.96221,0.008548,0.008548,0.008548
46,24650.4,1.11217,0.5542,0.92082,0.26505,0.16456,0.16225,0.09804,1.35968,0.84343,0.96205,0.008515,0.008515,0.008515
47,25214.9,1.11099,0.55511,0.92092,0.26507,0.18157,0.17185,0.10415,1.35894,0.84316,0.96209,0.008482,0.008482,0.008482
48,25772.1,1.10992,0.55451,0.92044,0.26694,0.1826,0.17116,0.10367,1.358,0.84248,0.96205,0.008449,0.008449,0.008449
