epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,367.257,1.9416,1.42188,1.16951,0.23206,0.05865,0.0642,0.03927,1.83133,1.46303,1.09574,0.0700158,0.00333157,0.00333157
2,705.258,1.6617,0.92655,1.05076,0.20294,0.06273,0.07726,0.04438,1.7429,1.28809,1.07885,0.0399938,0.00664291,0.00664291
3,1038.35,1.62645,0.88065,1.03869,0.12328,0.05165,0.05057,0.03209,1.7415,1.29695,1.0741,0.00994985,0.00993225,0.00993225
4,1368.17,1.5536,0.83314,1.02005,0.1994,0.07699,0.08688,0.055,1.69632,1.16798,1.05482,0.009901,0.009901,0.009901
5,1698.64,1.46714,0.77275,0.99877,0.23594,0.10768,0.11782,0.07092,1.60259,1.08674,1.03195,0.009868,0.009868,0.009868
6,2029.55,1.40957,0.73434,0.98507,0.2857,0.10698,0.12385,0.07257,1.57249,1.04457,1.0192,0.009835,0.009835,0.009835
7,2362.84,1.36978,0.70806,0.97614,0.36748,0.10595,0.12668,0.07694,1.54255,1.00774,1.00963,0.009802,0.009802,0.009802
8,2696.36,1.34565,0.69226,0.96917,0.24697,0.13052,0.13149,0.07824,1.51832,0.99085,1.00497,0.009769,0.009769,0.009769
9,3026.35,1.31921,0.67405,0.96347,0.39793,0.10367,0.1467,0.08896,1.50227,0.98044,1.00097,0.009736,0.009736,0.009736
10,3359.54,1.29916,0.6632,0.95864,0.34309,0.11713,0.14337,0.08531,1.48464,0.96461,0.99707,0.009703,0.009703,0.009703
11,3690.31,1.28392,0.6532,0.95541,0.39188,0.12251,0.14452,0.08574,1.47927,0.96467,0.99353,0.00967,0.00967,0.00967
12,4027.7,1.27114,0.64584,0.95313,0.42431,0.12085,0.14407,0.08749,1.46027,0.9449,0.98744,0.009637,0.009637,0.009637
13,4367.97,1.26125,0.64109,0.95199,0.42077,0.11299,0.14358,0.08589,1.44282,0.93619,0.9854,0.009604,0.009604,0.009604
14,4704.94,1.25479,0.6356,0.94931,0.35165,0.14213,0.15277,0.09113,1.43739,0.92486,0.98383,0.009571,0.009571,0.009571
15,5042.14,1.23262,0.62172,0.94471,0.3967,0.13609,0.15748,0.0947,1.433,0.91609,0.98232,0.009538,0.009538,0.009538
16,5380.22,1.23121,0.62067,0.94362,0.35861,0.1496,0.15573,0.09175,1.42189,0.90763,0.97787,0.009505,0.009505,0.009505
17,5712.11,1.21626,0.61275,0.94041,0.36886,0.15385,0.15713,0.09455,1.42124,0.90022,0.9784,0.009472,0.009472,0.009472
18,6046.41,1.21622,0.61181,0.94137,0.33865,0.16494,0.1581,0.09591,1.41307,0.89727,0.97521,0.009439,0.009439,0.009439
19,6384.24,1.2035,0.60564,0.93779,0.33614,0.14845,0.15315,0.09245,1.40537,0.89091,0.97394,0.009406,0.009406,0.009406
20,6734.57,1.20346,0.60582,0.93858,0.36745,0.15146,0.15722,0.09475,1.39899,0.88787,0.97286,0.009373,0.009373,0.009373
21,7076.17,1.19584,0.60124,0.93712,0.36985,0.15852,0.16001,0.09742,1.39594,0.88256,0.97181,0.00934,0.00934,0.00934
22,7415.68,1.19524,0.60111,0.93746,0.35809,0.15606,0.15898,0.09609,1.39324,0.87998,0.97119,0.009307,0.009307,0.009307
23,7772.12,1.1813,0.59263,0.93406,0.35636,0.14939,0.15357,0.09233,1.38928,0.87713,0.9699,0.009274,0.009274,0.009274
24,8122.4,1.17839,0.59195,0.9338,0.36161,0.15625,0.16003,0.09656,1.38599,0.87253,0.96869,0.009241,0.009241,0.009241
25,8467.85,1.17938,0.59234,0.93362,0.3651,0.15093,0.15521,0.0934,1.38321,0.87011,0.96812,0.009208,0.009208,0.009208
26,8809.46,1.17681,0.58934,0.93296,0.35325,0.16775,0.16084,0.09735,1.37941,0.86695,0.96761,0.009175,0.009175,0.009175
27,9157.23,1.16512,0.58282,0.93137,0.24702,0.17583,0.16679,0.1012,1.37703,0.86545,0.96697,0.009142,0.009142,0.009142
28,9489.3,1.16477,0.58419,0.931,0.3533,0.16646,0.16111,0.09819,1.37539,0.86337,0.96617,0.009109,0.009109,0.009109
29,9822.56,1.16017,0.58039,0.93029,0.35382,0.17065,0.16407,0.09987,1.37379,0.86116,0.96592,0.009076,0.009076,0.009076
30,10157.1,1.15662,0.57841,0.92911,0.35269,0.17496,0.16574,0.10086,1.37396,0.85939,0.96586,0.009043,0.009043,0.009043
31,10490.1,1.15285,0.57733,0.92863,0.24943,0.16162,0.15899,0.09598,1.37331,0.85839,0.9658,0.00901,0.00901,0.00901
32,10827.6,1.14974,0.57343,0.92694,0.25087,0.17956,0.16938,0.10259,1.37158,0.85692,0.96522,0.008977,0.008977,0.008977
33,11158.2,1.14682,0.5739,0.92802,0.24985,0.18293,0.17138,0.10382,1.37005,0.85542,0.96487,0.008944,0.008944,0.008944
34,11505.3,1.14579,0.57286,0.92675,0.2569,0.18054,0.17008,0.10326,1.36838,0.8547,0.96424,0.008911,0.008911,0.008911
35,11834.8,1.13668,0.56769,0.92549,0.2609,0.17979,0.17187,0.1041,1.36703,0.85345,0.96384,0.008878,0.008878,0.008878
36,12165.4,1.13782,0.56897,0.92582,0.25809,0.18419,0.17331,0.10497,1.36592,0.85261,0.96363,0.008845,0.008845,0.008845
37,12497.5,1.13731,0.56928,0.92516,0.25876,0.18441,0.17404,0.10526,1.36538,0.8523,0.96342,0.008812,0.008812,0.008812
38,12826.8,1.13312,0.56506,0.92476,0.2532,0.18186,0.16941,0.10186,1.36425,0.8514,0.96319,0.008779,0.008779,0.008779
39,13156.5,1.12872,0.56287,0.9233,0.25515,0.18305,0.17278,0.10456,1.36347,0.85089,0.96292,0.008746,0.008746,0.008746
40,13488.8,1.12923,0.56538,0.92444,0.25528,0.18473,0.17318,0.10492,1.3626,0.84998,0.96284,0.008713,0.008713,0.008713
41,13817.4,1.12595,0.56309,0.92363,0.25782,0.18446,0.17305,0.10462,1.36185,0.84928,0.96266,0.00868,0.00868,0.00868
42,14148,1.11983,0.55662,0.92251,0.25475,0.1859,0.17184,0.10362,1.3614,0.84875,0.96255,0.008647,0.008647,0.008647
43,14478.7,1.12338,0.55962,0.92263,0.25497,0.18878,0.17502,0.10586,1.36048,0.84841,0.96247,0.008614,0.008614,0.008614
44,14808,1.12127,0.56001,0.92302,0.25459,0.18943,0.17546,0.10622,1.36006,0.84761,0.96239,0.008581,0.008581,0.008581
45,15136.8,1.11873,0.55927,0.92264,0.2598,0.18716,0.17596,0.10607,1.35973,0.84719,0.96249,0.008548,0.008548,0.008548
46,15468,1.11283,0.55429,0.92081,0.25918,0.1863,0.17438,0.10525,1.35897,0.84665,0.96234,0.008515,0.008515,0.008515
47,15798.1,1.11309,0.55533,0.92142,0.25164,0.18795,0.17536,0.10583,1.35855,0.84583,0.9624,0.008482,0.008482,0.008482
48,16129.1,1.11239,0.55534,0.9209,0.27321,0.18691,0.17445,0.1052,1.35749,0.84519,0.96212,0.008449,0.008449,0.008449
49,16457.6,1.1157,0.55616,0.92185,0.25207,0.18596,0.17407,0.10485,1.35719,0.84476,0.96219,0.008416,0.008416,0.008416
50,16789.5,1.10887,0.55284,0.91959,0.25329,0.18475,0.17336,0.10427,1.35684,0.84418,0.96216,0.008383,0.008383,0.008383
51,17119.1,1.10158,0.54997,0.91923,0.24846,0.18634,0.17174,0.1034,1.35588,0.8431,0.96197,0.00835,0.00835,0.00835
52,17445.3,1.10098,0.54829,0.91909,0.25329,0.19027,0.17446,0.10569,1.3549,0.84258,0.96182,0.008317,0.008317,0.008317
