epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,346.798,1.99253,1.40015,1.19894,0.10594,0.06484,0.06108,0.03607,1.84595,1.45423,1.11832,0.0700158,0.00333157,0.00333157
2,683.426,1.65634,0.88337,1.04721,0.29292,0.09018,0.09171,0.05273,1.73215,1.21962,1.07855,0.0399938,0.00664291,0.00664291
3,1012.02,1.60818,0.83347,1.03186,0.21449,0.0616,0.07324,0.04367,1.70009,1.18218,1.07424,0.00994985,0.00993225,0.00993225
4,1338.44,1.53263,0.79163,1.01425,0.26425,0.08729,0.1394,0.06618,1.65841,1.12435,1.04781,0.009901,0.009901,0.009901
5,1664.03,1.44739,0.73865,0.99363,0.28196,0.11418,0.12522,0.07505,1.58333,1.07312,1.03202,0.009868,0.009868,0.009868
6,1991.06,1.39287,0.70681,0.98111,0.37287,0.11994,0.13062,0.07475,1.54866,1.03289,1.01499,0.009835,0.009835,0.009835
7,2316.88,1.35491,0.68399,0.97286,0.45918,0.11776,0.14657,0.08704,1.5135,0.99765,1.00626,0.009802,0.009802,0.009802
8,2642.47,1.33126,0.66801,0.966,0.30265,0.13241,0.14619,0.08578,1.49785,0.98077,1.00154,0.009769,0.009769,0.009769
9,2970.75,1.30589,0.65282,0.96041,0.41417,0.13679,0.15785,0.09381,1.4927,0.96719,0.99895,0.009736,0.009736,0.009736
10,3296.28,1.28683,0.64339,0.95586,0.28044,0.15112,0.15773,0.09527,1.47884,0.95233,0.9947,0.009703,0.009703,0.009703
11,3623.43,1.27125,0.63383,0.95235,0.3783,0.15504,0.15512,0.09359,1.46396,0.94475,0.98782,0.00967,0.00967,0.00967
12,3951.2,1.25968,0.62801,0.95082,0.3896,0.14939,0.1586,0.0946,1.45347,0.92908,0.98821,0.009637,0.009637,0.009637
13,4277.4,1.25034,0.62336,0.94974,0.37725,0.15079,0.16467,0.0983,1.43638,0.92023,0.98315,0.009604,0.009604,0.009604
14,4603.2,1.2434,0.61822,0.94689,0.3808,0.1584,0.16847,0.10164,1.42348,0.9099,0.97989,0.009571,0.009571,0.009571
15,4925.13,1.22281,0.60569,0.94232,0.41731,0.15559,0.16872,0.10082,1.42668,0.90941,0.97945,0.009538,0.009538,0.009538
16,5251.32,1.22089,0.60584,0.94162,0.37545,0.16408,0.16399,0.09876,1.4176,0.89522,0.97925,0.009505,0.009505,0.009505
17,5577.08,1.20712,0.59829,0.93879,0.35454,0.17534,0.16965,0.1015,1.41173,0.88856,0.97639,0.009472,0.009472,0.009472
18,5901.22,1.20633,0.5966,0.93963,0.36019,0.18884,0.17331,0.10453,1.40738,0.88792,0.97316,0.009439,0.009439,0.009439
19,6228.45,1.19417,0.59141,0.93587,0.25802,0.1834,0.17851,0.10705,1.40006,0.88103,0.97308,0.009406,0.009406,0.009406
20,6553.7,1.19342,0.5917,0.93669,0.38428,0.17697,0.17641,0.10657,1.39354,0.8737,0.9724,0.009373,0.009373,0.009373
21,6880.54,1.18714,0.58769,0.93547,0.27586,0.1849,0.17868,0.10715,1.3918,0.87233,0.97153,0.00934,0.00934,0.00934
22,7212.29,1.18516,0.5867,0.93541,0.27099,0.18653,0.18024,0.10871,1.38759,0.86817,0.97037,0.009307,0.009307,0.009307
23,7544.07,1.17179,0.57871,0.9325,0.26381,0.19692,0.184,0.11052,1.38724,0.86647,0.96908,0.009274,0.009274,0.009274
24,7877.91,1.16791,0.57775,0.93211,0.25774,0.19674,0.18239,0.10978,1.38145,0.86119,0.9686,0.009241,0.009241,0.009241
25,8211.64,1.16869,0.57828,0.93153,0.26672,0.19863,0.1851,0.1114,1.37816,0.85756,0.96799,0.009208,0.009208,0.009208
26,8540.48,1.16706,0.57602,0.9313,0.26476,0.1975,0.18191,0.11017,1.37527,0.85601,0.9665,0.009175,0.009175,0.009175
27,8865.84,1.156,0.57032,0.92955,0.27404,0.19503,0.18803,0.11428,1.37288,0.8554,0.96596,0.009142,0.009142,0.009142
28,9190.28,1.15617,0.57122,0.92931,0.25393,0.20269,0.18687,0.11305,1.37069,0.85251,0.96534,0.009109,0.009109,0.009109
29,9514.71,1.15049,0.56791,0.92838,0.26446,0.20157,0.18916,0.11471,1.36884,0.85081,0.96444,0.009076,0.009076,0.009076
30,9838.92,1.14707,0.5663,0.92733,0.26335,0.19976,0.18815,0.11456,1.36716,0.8495,0.9639,0.009043,0.009043,0.009043
31,10162.4,1.14374,0.56525,0.92731,0.26063,0.2039,0.18928,0.115,1.36656,0.84829,0.96366,0.00901,0.00901,0.00901
32,10488.2,1.14076,0.56213,0.92564,0.25868,0.20948,0.1919,0.11636,1.36517,0.84739,0.96356,0.008977,0.008977,0.008977
33,10814.4,1.13725,0.56099,0.92628,0.26244,0.20636,0.19082,0.11613,1.3645,0.8468,0.96323,0.008944,0.008944,0.008944
