epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,851.176,1.82157,1.11294,1.11978,0.21505,0.19409,0.14952,0.08792,1.72841,0.85722,1.03628,0.0700201,0.0033311,0.0033311
2,1622.8,1.53559,0.70481,1.00641,0.17222,0.20879,0.13082,0.07394,1.77965,0.82316,1.02069,0.0399981,0.00664244,0.00664244
3,2465.87,1.48185,0.66457,0.99315,0.15893,0.16734,0.11483,0.06691,1.73978,0.87932,1.01129,0.00995415,0.00993178,0.00993178
4,3153.93,1.39755,0.6204,0.97388,0.15885,0.20519,0.11884,0.06859,1.66253,0.79141,1.00082,0.009901,0.009901,0.009901
5,3938.16,1.31581,0.57728,0.95514,0.23779,0.25911,0.17991,0.10712,1.64299,0.75106,0.98697,0.009868,0.009868,0.009868
6,4683.54,1.25186,0.54877,0.94173,0.20523,0.24908,0.16162,0.09333,1.62581,0.74621,0.986,0.009835,0.009835,0.009835
7,5480.9,1.20801,0.52675,0.93251,0.22644,0.23692,0.16989,0.09685,1.62749,0.76682,0.98507,0.009802,0.009802,0.009802
8,6229.66,1.17416,0.51196,0.9258,0.25067,0.24572,0.1899,0.1098,1.58894,0.75852,0.98063,0.009769,0.009769,0.009769
9,6940.59,1.15487,0.50253,0.92174,0.22847,0.25227,0.17751,0.10497,1.58495,0.74163,0.9779,0.009736,0.009736,0.009736
10,7514.24,1.13152,0.49117,0.91661,0.21767,0.23952,0.16732,0.09457,1.58706,0.74771,0.97446,0.009703,0.009703,0.009703
11,8064.07,1.11432,0.48379,0.9133,0.22574,0.22746,0.17901,0.10087,1.6028,0.77796,0.97774,0.00967,0.00967,0.00967
12,8805.04,1.09697,0.47528,0.90946,0.21731,0.23679,0.17551,0.09746,1.60661,0.78243,0.98068,0.009637,0.009637,0.009637
13,9493.68,1.08165,0.46903,0.90702,0.22356,0.25584,0.18108,0.10341,1.54741,0.73058,0.96795,0.009604,0.009604,0.009604
14,10205.7,1.07086,0.46397,0.90549,0.20575,0.23354,0.17786,0.10047,1.56515,0.76527,0.96956,0.009571,0.009571,0.009571
15,10858.3,1.06247,0.45992,0.90346,0.21946,0.23765,0.18095,0.10414,1.54488,0.76261,0.96748,0.009538,0.009538,0.009538
16,11532.9,1.04896,0.45425,0.90093,0.21816,0.24128,0.18293,0.1029,1.5654,0.76683,0.96924,0.009505,0.009505,0.009505
17,12227.8,1.0466,0.45315,0.90041,0.2209,0.2359,0.18562,0.10469,1.51807,0.74376,0.96295,0.009472,0.009472,0.009472
18,12930,1.03292,0.44735,0.89809,0.21701,0.24213,0.18004,0.0985,1.5576,0.74244,0.96664,0.009439,0.009439,0.009439
19,13631.1,1.03021,0.44535,0.89683,0.24457,0.25806,0.19827,0.11125,1.55568,0.73438,0.96541,0.009406,0.009406,0.009406
20,14322.6,1.01818,0.44161,0.89453,0.23613,0.25443,0.1922,0.10843,1.5425,0.75531,0.96201,0.009373,0.009373,0.009373
21,15024.2,1.01073,0.43735,0.89396,0.22678,0.25741,0.19056,0.10708,1.56391,0.74727,0.96864,0.00934,0.00934,0.00934
22,15744.3,1.00365,0.43443,0.89253,0.21764,0.24053,0.18188,0.09985,1.55146,0.76736,0.96605,0.009307,0.009307,0.009307
23,16539.1,1.00157,0.43406,0.89238,0.22447,0.25318,0.18912,0.10631,1.53743,0.75899,0.96233,0.009274,0.009274,0.009274
24,17313,0.99226,0.42989,0.89089,0.22277,0.24653,0.18847,0.10536,1.54467,0.77071,0.96126,0.009241,0.009241,0.009241
25,17994.9,0.9894,0.42865,0.89045,0.22069,0.25046,0.19133,0.10702,1.52505,0.75604,0.95942,0.009208,0.009208,0.009208
26,18641,0.98137,0.42494,0.88921,0.22029,0.24521,0.19437,0.10985,1.53745,0.77034,0.96267,0.009175,0.009175,0.009175
27,19313.8,0.97786,0.4244,0.8894,0.22833,0.24965,0.1947,0.10948,1.53448,0.76367,0.96105,0.009142,0.009142,0.009142
28,19949.7,0.96896,0.42069,0.88691,0.22203,0.24741,0.19164,0.10737,1.53311,0.76127,0.96118,0.009109,0.009109,0.009109
29,20586.4,0.96846,0.41988,0.8871,0.21718,0.24851,0.19208,0.10797,1.53119,0.75627,0.96018,0.009076,0.009076,0.009076
30,21333.2,0.96464,0.41813,0.88654,0.21408,0.24878,0.18925,0.10537,1.52917,0.75954,0.95983,0.009043,0.009043,0.009043
31,22031.3,0.96152,0.41688,0.88605,0.22072,0.24885,0.19215,0.10633,1.53286,0.75999,0.95891,0.00901,0.00901,0.00901
32,22713.5,0.95811,0.41573,0.88536,0.22143,0.25387,0.19246,0.10681,1.53186,0.75203,0.95811,0.008977,0.008977,0.008977
33,23381.4,0.95612,0.415,0.88556,0.22718,0.25523,0.19424,0.10796,1.52659,0.75747,0.95651,0.008944,0.008944,0.008944
34,24059.9,0.94561,0.41102,0.88268,0.2314,0.25652,0.19602,0.10941,1.52598,0.7606,0.95672,0.008911,0.008911,0.008911
35,24729.4,0.94226,0.40992,0.88303,0.23596,0.25931,0.19799,0.1109,1.52732,0.75625,0.95694,0.008878,0.008878,0.008878
36,25375.8,0.94445,0.4102,0.88315,0.23713,0.2626,0.19924,0.11144,1.5265,0.7577,0.95665,0.008845,0.008845,0.008845
37,26096.7,0.93801,0.40844,0.88182,0.23486,0.26122,0.19939,0.11138,1.52704,0.75968,0.95693,0.008812,0.008812,0.008812
38,26819.7,0.93955,0.4079,0.88217,0.23298,0.26002,0.19921,0.11116,1.52714,0.75844,0.95706,0.008779,0.008779,0.008779
39,27608.1,0.93628,0.40707,0.88237,0.2303,0.2605,0.19966,0.11139,1.5258,0.75749,0.95695,0.008746,0.008746,0.008746
40,28453.8,0.93511,0.40575,0.88103,0.23092,0.25952,0.19969,0.11144,1.52451,0.75708,0.95691,0.008713,0.008713,0.008713
