epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,13152.9,0.78668,0.4419,0.83309,0.534,0.41638,0.42972,0.26308,1.15066,0.79237,0.88645,0.00955072,0.00955072,0.00955072
43,13465.9,0.79233,0.44324,0.83618,0.53342,0.41637,0.42905,0.26256,1.15309,0.79356,0.88936,0.00952889,0.00952889,0.00952889
44,13776.6,0.79116,0.44162,0.83874,0.52796,0.41435,0.42852,0.26233,1.15883,0.7926,0.89291,0.00950658,0.00950658,0.00950658
45,14087.9,0.79274,0.44187,0.8412,0.52989,0.41857,0.42798,0.26235,1.16239,0.79232,0.89525,0.00948377,0.00948377,0.00948377
46,14398.7,0.79258,0.43797,0.84335,0.52483,0.42284,0.42919,0.26281,1.1673,0.79241,0.8988,0.00946048,0.00946048,0.00946048
47,14708.1,0.79149,0.43748,0.84609,0.53413,0.42275,0.43049,0.26391,1.16977,0.79181,0.90157,0.00943671,0.00943671,0.00943671
48,15019.4,0.79397,0.43758,0.84853,0.53971,0.42021,0.43117,0.26444,1.16919,0.7907,0.90424,0.00941245,0.00941245,0.00941245
49,15329.5,0.79491,0.43542,0.85059,0.53549,0.42202,0.43216,0.26579,1.17084,0.78651,0.90675,0.00938772,0.00938772,0.00938772
50,15639.7,0.79371,0.43428,0.85334,0.53428,0.42398,0.43333,0.26633,1.17315,0.78532,0.90937,0.00936251,0.00936251,0.00936251
51,15949.1,0.79103,0.43089,0.8558,0.5381,0.42263,0.43456,0.26684,1.17547,0.78522,0.91201,0.00933683,0.00933683,0.00933683
52,16259.9,0.79259,0.43039,0.85763,0.53311,0.42749,0.43411,0.26728,1.17886,0.78433,0.91498,0.00931067,0.00931067,0.00931067
53,16571.3,0.79455,0.43,0.8603,0.53458,0.42533,0.43448,0.26743,1.18294,0.78284,0.91802,0.00928405,0.00928405,0.00928405
54,16882.2,0.79473,0.42847,0.86298,0.53554,0.42559,0.43509,0.26756,1.18649,0.78247,0.92082,0.00925697,0.00925697,0.00925697
55,17193.9,0.7949,0.42703,0.86582,0.53164,0.42801,0.43605,0.2683,1.18948,0.78252,0.92364,0.00922942,0.00922942,0.00922942
56,17505.8,0.79942,0.4288,0.86883,0.53133,0.42893,0.43567,0.26818,1.19215,0.78155,0.92636,0.00920142,0.00920142,0.00920142
57,17816.2,0.79992,0.4276,0.87149,0.53576,0.42658,0.43565,0.26843,1.19468,0.78143,0.92908,0.00917296,0.00917296,0.00917296
58,18126.5,0.7997,0.42638,0.87308,0.53634,0.42805,0.43594,0.26885,1.19788,0.78133,0.93207,0.00914405,0.00914405,0.00914405
59,18437.6,0.79831,0.42358,0.87584,0.5326,0.42835,0.43569,0.2686,1.20078,0.78012,0.9349,0.00911469,0.00911469,0.00911469
60,18748.4,0.80085,0.42359,0.87821,0.53253,0.42904,0.43621,0.26946,1.20463,0.77953,0.93751,0.00908488,0.00908488,0.00908488
61,19059.4,0.80078,0.42218,0.88063,0.5392,0.4254,0.43726,0.26966,1.2078,0.7789,0.9403,0.00905463,0.00905463,0.00905463
62,19370.5,0.80011,0.4202,0.88307,0.54152,0.42676,0.4372,0.2699,1.21127,0.77898,0.94303,0.00902395,0.00902395,0.00902395
63,19681.3,0.80284,0.41967,0.88543,0.54502,0.42533,0.43794,0.27041,1.21487,0.77854,0.94599,0.00899282,0.00899282,0.00899282
64,19992.6,0.80205,0.41821,0.88791,0.54689,0.42534,0.43824,0.27028,1.21863,0.77901,0.94885,0.00896127,0.00896127,0.00896127
65,20303.2,0.80545,0.41857,0.89075,0.54645,0.42808,0.43906,0.27073,1.22226,0.7785,0.95168,0.00892928,0.00892928,0.00892928
66,20614,0.80524,0.41758,0.89332,0.54515,0.42966,0.43976,0.27097,1.22623,0.77833,0.95443,0.00889687,0.00889687,0.00889687
67,20924.7,0.80685,0.418,0.89676,0.54864,0.42813,0.4401,0.27139,1.22969,0.77837,0.9571,0.00886404,0.00886404,0.00886404
68,21235.8,0.80833,0.4158,0.89846,0.54812,0.42786,0.4398,0.27115,1.23303,0.77809,0.95998,0.00883079,0.00883079,0.00883079
69,21546.5,0.80513,0.41236,0.90025,0.54519,0.42675,0.43999,0.27123,1.23673,0.77772,0.96292,0.00879713,0.00879713,0.00879713
70,21856.8,0.80676,0.41409,0.90383,0.54768,0.42774,0.43987,0.27106,1.24022,0.77786,0.96574,0.00876305,0.00876305,0.00876305
71,22167.2,0.80899,0.41262,0.90566,0.55142,0.42561,0.44001,0.27151,1.24394,0.77735,0.96863,0.00872857,0.00872857,0.00872857
72,22478.3,0.80924,0.41187,0.9083,0.54883,0.42714,0.44033,0.27156,1.24792,0.77736,0.97154,0.00869368,0.00869368,0.00869368
73,22789.7,0.81046,0.41088,0.91065,0.55021,0.42519,0.44117,0.27208,1.252,0.77781,0.97445,0.00865839,0.00865839,0.00865839
74,23100.4,0.81062,0.40939,0.91297,0.55063,0.42591,0.4413,0.27211,1.25548,0.77741,0.97739,0.00862271,0.00862271,0.00862271
75,23411.1,0.8143,0.41067,0.91611,0.55048,0.42737,0.44137,0.27222,1.25897,0.77711,0.98026,0.00858664,0.00858664,0.00858664
76,23721.8,0.81636,0.41042,0.91923,0.55159,0.42673,0.44167,0.27224,1.26277,0.77672,0.98326,0.00855018,0.00855018,0.00855018
77,24032.7,0.81643,0.40821,0.92093,0.55061,0.42737,0.44216,0.27256,1.26643,0.77652,0.9861,0.00851333,0.00851333,0.00851333
78,24343.6,0.81579,0.40634,0.92382,0.5505,0.42946,0.44227,0.27305,1.27004,0.77655,0.98893,0.00847611,0.00847611,0.00847611
79,24654.5,0.81459,0.40529,0.92607,0.55042,0.42929,0.44237,0.27309,1.27356,0.77668,0.99184,0.00843851,0.00843851,0.00843851
80,24965.8,0.81869,0.40626,0.92837,0.54949,0.43019,0.44236,0.27305,1.27708,0.77638,0.99468,0.00840054,0.00840054,0.00840054
81,25276.3,0.81563,0.40395,0.92827,0.54964,0.43053,0.44236,0.27304,1.27677,0.77648,0.99458,0.0083622,0.0083622,0.0083622
82,25586.4,0.81581,0.40461,0.92885,0.55051,0.43007,0.44208,0.27309,1.27693,0.77667,0.99452,0.00832349,0.00832349,0.00832349
83,25897.6,0.81639,0.40506,0.92803,0.55084,0.4304,0.44176,0.27306,1.27669,0.77628,0.9945,0.00828443,0.00828443,0.00828443
84,26209.1,0.81374,0.40398,0.92802,0.55098,0.43124,0.44202,0.27338,1.27632,0.77612,0.99443,0.00824502,0.00824502,0.00824502
85,26520.9,0.80816,0.40028,0.92733,0.5508,0.43079,0.44263,0.2734,1.2762,0.77656,0.99437,0.00820525,0.00820525,0.00820525
86,26832.7,0.80772,0.40047,0.9278,0.54795,0.4321,0.44279,0.27344,1.27605,0.7771,0.99426,0.00816514,0.00816514,0.00816514
87,27144.6,0.80991,0.40129,0.92767,0.54959,0.431,0.44269,0.27358,1.27618,0.77695,0.99433,0.00812468,0.00812468,0.00812468
88,27457.6,0.80741,0.39999,0.92709,0.54754,0.43133,0.44256,0.27361,1.27593,0.77701,0.99433,0.00808389,0.00808389,0.00808389
89,27769.3,0.80504,0.39826,0.92712,0.55008,0.4312,0.4427,0.27376,1.2758,0.77709,0.9942,0.00804277,0.00804277,0.00804277
90,28082.2,0.80655,0.39949,0.92703,0.55092,0.42985,0.44241,0.27384,1.27588,0.77747,0.99416,0.00800131,0.00800131,0.00800131
91,28394.6,0.80377,0.39917,0.9273,0.54736,0.43169,0.44238,0.27409,1.27566,0.77746,0.99417,0.00795954,0.00795954,0.00795954
92,28706.1,0.80319,0.39841,0.92711,0.54847,0.43075,0.4426,0.27425,1.27544,0.77712,0.99413,0.00791744,0.00791744,0.00791744
